time,ecg_signal
9.918,0.073
9.92,0.063
9.922,0.049
9.924,0.049
9.926,0.063
9.928,0.063
9.93,0.049
9.932,0.059
9.934,0.068
9.936,0.078
9.938,0.068
9.94,0.063
9.942,0.063
9.944,0.059
9.946,0.059
9.948,0.054
9.95,0.054
9.952,0.063
9.954,0.063
9.956,0.068
9.958,0.068
9.96,0.059
9.962,0.054
9.964,0.049
9.966,0.044
9.968,0.054
9.97,0.054
9.972,0.059
9.974,0.068
9.976,0.068
9.978,0.063
9.98,0.059
9.982,0.054
9.984,0.059
9.986,0.054
9.988,0.049
9.99,0.039
9.992,0.029
9.994,0.015
9.996,0.034
9.998,0.054
