time,ecg_signal
9.65,0.02
9.652,0.029
9.654,0.059
9.656,0.049
9.658,0.034
9.66,-0.044
9.662,-0.068
9.664,-0.063
9.666,-0.049
9.668,-0.054
9.67,-0.049
9.672,-0.044
9.674,-0.049
9.676,-0.054
9.678,-0.039
9.68,-0.049
9.682,-0.054
9.684,-0.044
9.686,-0.054
9.688,-0.078
9.69,-0.073
9.692,-0.054
9.694,-0.054
9.696,-0.044
9.698,-0.059
9.7,-0.078
9.702,-0.098
9.704,-0.117
9.706,-0.117
9.708,-0.112
9.71,-0.107
9.712,-0.073
9.714,-0.044
9.716,-0.01
9.718,-0.02
9.72,-0.005
9.722,0.078
9.724,0.21
9.726,0.381
9.728,0.561
9.73,0.722
9.732,0.971
9.734,1.24
9.736,1.381
9.738,1.381
9.74,1.298
9.742,1.147
9.744,0.922
9.746,0.669
9.748,0.42
9.75,0.19
9.752,0.156
9.754,0.176
9.756,0.19
9.758,0.19
9.76,0.156
9.762,0.151
9.764,0.127
9.766,0.093
9.768,0.073
9.77,0.01
9.772,-0.024
9.774,-0.015
9.776,-0.049
9.778,-0.044
9.78,0.0
9.782,0.01
9.784,0.073
9.786,0.039
9.788,0.005
9.79,0.034
9.792,0.034
9.794,0.005
9.796,0.015
9.798,0.01
9.8,0.024
9.802,0.02
9.804,0.034
9.806,0.039
9.808,0.01
9.81,0.02
9.812,0.068
9.814,0.039
9.816,0.024
9.818,0.039
9.82,0.073
9.822,0.093
9.824,0.083
9.826,0.024
9.828,-0.01
9.83,-0.005
9.832,0.029
9.834,0.054
9.836,0.049
9.838,0.083
9.84,0.078
9.842,0.078
9.844,0.073
9.846,0.049
9.848,0.068
9.85,0.078
9.852,0.049
9.854,0.112
9.856,0.098
9.858,0.078
9.86,0.063
9.862,0.088
9.864,0.122
9.866,0.117
9.868,0.122
9.87,0.151
9.872,0.127
9.874,0.117
9.876,0.127
9.878,0.142
9.88,0.137
9.882,0.132
9.884,0.166
9.886,0.21
9.888,0.171
9.89,0.171
9.892,0.185
9.894,0.205
9.896,0.22
9.898,0.21
9.9,0.195
9.902,0.185
9.904,0.21
9.906,0.254
9.908,0.239
9.91,0.244
9.912,0.283
9.914,0.283
9.916,0.254
9.918,0.259
9.92,0.268
9.922,0.283
9.924,0.337
9.926,0.337
9.928,0.366
9.93,0.41
9.932,0.4
9.934,0.39
9.936,0.4
9.938,0.444
9.94,0.41
9.942,0.429
9.944,0.493
9.946,0.512
9.948,0.527
9.95,0.561
9.952,0.556
9.954,0.537
9.956,0.522
9.958,0.542
9.96,0.6
9.962,0.586
9.964,0.571
9.966,0.586
9.968,0.581
9.97,0.654
9.972,0.678
9.974,0.649
9.976,0.63
9.978,0.615
9.98,0.625
9.982,0.61
9.984,0.61
9.986,0.669
9.988,0.659
9.99,0.6
9.992,0.595
9.994,0.537
9.996,0.503
9.998,0.527
